	D5G	wG	D4G	D1G	DG	D4GD5G	X	Y
2133	0.768905777	44.2854	0.139067245	1.644739874	2.716077144	0.907973022	0.271939	-20.698723
2134	0.773249524	51.6275	0.246312076	1.026318869	2.15776478	1.0195616	0.271939	-19.698591
2135	0.747336892	44.3679	0.193190961	1.30557806	2.360614702	0.940527853	0.271939	-18.69846
2136	0.74242079	45.1452	0.204585235	1.335025022	2.392774317	0.947006026	0.271939	-17.698328
2137	0.851318535	46.388	0.261193693	1.292882307	2.527496665	1.112512228	0.271939	-16.698196
2138	0.897263693	46.7108	0.278374249	1.355712363	2.661069262	1.175637942	0.271939	-15.698064
2139	0.932877085	44.4123	0.231649746	1.540328136	2.839237672	1.164526831	0.271939	-14.697931
2140	1.038988647	48.8567	0.199019253	1.31772129	2.721713631	1.2380079	0.271939	-13.6978
2141	0.857135542	44.8006	0	1.203613856	2.213510676	0.857135542	0.271939	-12.697667
2142	0.78651055	45.044	0.259115098	1.315195892	2.483070462	1.045625648	0.271939	-11.697536
2143	0.763821597	47.2206	0.352448081	1.27794399	2.503071108	1.116269678	0.271939	-10.697404
2144	0.810158243	46.5823	0.374485765	1.431728144	2.746871503	1.184644008	0.271939	-9.6972713
2145	0.935849016	45.8026	0.308958079	1.463183359	2.840575619	1.244807094	0.271939	-8.6971397
2146	0.761256066	44.8174	0.318877874	1.329031454	2.53525671	1.08013394	0.271939	-7.6970077
2147	0.961855057	45.4511	0.346526805	1.493755329	2.938874047	1.308381863	0.271939	-6.6968756
2148	0.74548137	44.686	0.370643851	1.310426293	2.559077108	1.116125222	0.271939	-5.6967435
2149	0.850217271	45.1766	0.345603992	1.400040676	2.726698976	1.195821263	0.271939	-4.6966119
2150	0.887925242	43.5357	0.342984389	1.489975466	2.86308815	1.230909631	0.271939	-3.6964798
2151	0.818965767	42.6802	0.300855819	1.314463745	2.554512897	1.119821587	0.271939	-2.6963477
2152	0.670021152	39.5531	0.051168926	0.542682848	1.412775412	0.721190078	0.271939	-1.6962157
2153	0.734047634	36.7333	0.192768688	1.27024605	2.358483719	0.926816322	0.271939	-0.69608378
2154	0.791803944	37.353	0.200641896	1.30355519	2.439821498	0.99244584	0.271939	0.30404818
2155	0.756234759	44.4234	0.116388158	0.928806978	1.93824913	0.872622917	0.271939	1.3041801
2156	0.70343329	41.4388	0.146760914	1.228502076	2.208782483	0.850194204	0.271939	2.3043122
2157	0.878931623	40.4848	0	1.235657736	2.331213328	0.878931623	0.271939	3.3044441
2158	0.860802483	40.5392	0	1.151444744	2.244421874	0.860802483	0.271939	4.3045759
2159	0.828926021	40.3526	0	0.976153717	2.022864286	0.828926021	0.271939	5.304708
2160	1.010583679	48.5681	0.007740412	1.173945231	2.371079343	1.018324091	0.271939	6.3048401
2161	0.914129274	44.5398	0	1.253478787	2.360106526	0.914129274	0.271939	7.3049722
2162	0.746797698	45.9489	0.289306539	1.279546036	2.423532061	1.036104237	0.271939	8.3051043
2163	0.894328511	43.3446	0	0.802822942	1.854331712	0.894328511	0.271939	9.3052359
2164	0.923124249	45.7116	0.322506128	1.420754626	2.795997116	1.245630377	0.271939	10.305368
2165	0.824532254	47.8311	0.382538069	1.295380428	2.624534022	1.207070323	0.271939	11.3055
2166	0.737592335	44.2977	0.332015643	1.312631813	2.506583507	1.069607978	0.271939	12.305632
2167	0.674575512	51.48	0	0.376024589	1.133112498	0.674575512	0.271939	13.305764
2168	1.33754629	59.3896	0.747123091	1.499633362	3.772282182	2.084669381	0.271939	14.305896
2169	1.252073822	54.2045	0.793778534	1.535309139	3.748311151	2.045852356	0.271939	15.306027
2170	1.106992683	53.8005	0.856479623	1.806620714	3.941528921	1.963472306	0.271939	16.30616
2171	1.280257774	48.0788	0.212884242	1.707119842	3.392053756	1.493142015	0.271939	17.306292
2172	0.87285567	45.409	0.317079649	1.481048652	2.796864669	1.189935319	0.271939	18.306423
2173	0.805926726	44.2735	0.363121661	1.441139356	2.739864836	1.169048387	0.271939	19.306557
2174	0.929800919	43.4707	0.013989531	1.362973688	2.478015147	0.94379045	0.271939	20.306688
2175	0.921115734	44.7784	0	1.283477406	2.385990385	0.921115734	0.271939	21.30682
2176	0.835077438	45.3501	0.319128745	1.36750583	2.658463194	1.154206183	0.271939	22.306952
2177	0.842738013	45.477	0.336477183	1.383252259	2.696908501	1.179215196	0.271939	23.307083
2178	0.380971974	50.6905	0.015753582	0.303461472	0.76289981	0.396725557	0.271939	24.307215
2179	0.856999596	44.2176	0.375136272	1.31898423	2.664425071	1.232135867	0.271939	25.307348
2180	0.861970686	44.6108	0.399200918	1.378327714	2.775994548	1.261171604	0.271939	26.30748
2181	0.716784979	44.5475	0.195642936	1.281337942	2.313624885	0.912427915	0.271939	27.307611
2182	0.769059562	47.2268	0.024504817	0.997590506	1.982224387	0.79356438	0.271939	28.307743
2183	0.8082851	43.5008	0.248536728	1.215247747	2.402422771	1.056821827	0.271939	29.307875
2184	0.893929397	61.2203	0.285533551	1.46162097	2.801239092	1.179462947	0.271939	30.308008
2185	1.004477464	42.7522	0.014560999	1.435205116	2.625355685	1.019038464	0.271939	31.30814
2186	0.813891476	44.594	0.238162451	1.237842469	2.406970626	1.052053928	0.271939	32.308273
2187	0.901638621	41.9341	0	1.058361183	2.15267452	0.901638621	0.271939	33.308403
2188	0.814555315	42.9251	0.331623728	1.292981943	2.565629056	1.146179043	0.271939	34.308537
2189	0.86160708	44.5755	0.25734314	1.402330342	2.64976446	1.11895022	0.271939	35.308666
2190	0.768431498	44.0058	0.308740245	1.357702615	2.566220003	1.077171743	0.271939	36.3088
2191	0.932976861	47.3707	0.281952118	1.261400726	2.598132852	1.214928979	1.27718	-35.700703
2192	0.737768901	49.0184	0.188244936	1.159572225	2.190702495	0.926013837	1.27718	-34.700573
2193	0.933476572	44.9131	0.030950775	1.398903672	2.508424813	0.964427348	1.27718	-33.700439
2194	0.71982204	42.759	0.174252872	1.2538359	2.28911695	0.894074912	1.27718	-32.700306
2195	0.912039335	42.1371	0	0.711224996	1.775877728	0.912039335	1.27718	-31.700174
2196	0.800331146	43.0115	0.241827229	1.326727842	2.496619696	1.042158375	1.27718	-30.700043
2197	0.75584914	43.7162	0.281180478	1.416687798	2.581690587	1.037029618	1.27718	-29.699911
2198	0.777109441	43.4775	0.22435991	1.197874818	2.319412483	1.001469351	1.27718	-28.69978
2199	0.740120962	43.8412	0.228607849	1.246541244	2.337542905	0.968728811	1.27718	-27.699648
2200	0.89351939	43.9915	0.211964944	1.26102953	2.502041238	1.105484335	1.27718	-26.699514
2201	0.747101222	44.988	0.195625283	1.302269404	2.374251802	0.942726505	1.27718	-25.699383
2202	0.845122726	46.2599	0.258219798	1.221089125	2.441569013	1.103342524	1.27718	-24.699251
2203	0.885016438	46.6915	0.383837703	1.242880282	2.630676289	1.268854142	1.27718	-23.69912
2204	0.817179226	45.1323	0.184238419	1.3344714	2.446537056	1.001417645	1.27718	-22.698988
2205	0.70344341	43.6083	0.207004586	1.394068326	2.425817708	0.910447996	1.27718	-21.698854
2206	0.976156132	42.1129	0	1.597902477	2.744025205	0.976156132	1.27718	-20.698723
2207	0.817012833	47.4937	0.313873895	1.142186228	2.380970565	1.130886727	1.27718	-19.698591
2208	0.736126164	45.6203	0.259970155	1.206901968	2.31185995	0.99609632	1.27718	-18.69846
2209	0.80760305	44.0725	0.232644491	1.274553818	2.457924909	1.040247541	1.27718	-17.698328
2210	0.91090102	45.7788	0.303860614	1.462736549	2.815704673	1.214761634	1.27718	-16.698196
2211	0.907443783	46.7638	0.283915414	1.276448939	2.583326833	1.191359198	1.27718	-15.698064
2212	1.418659725	44.3133	0.02959552	2.086448932	3.750561014	1.448255245	1.27718	-14.697931
2213	0.928749311	46.983	0.371457222	1.442765023	2.866436669	1.300206533	1.27718	-13.6978
2214	0.668312477	45.2425	0.164655142	1.320587097	2.269835341	0.832967619	1.27718	-12.697667
2215	0.701034668	44.2174	0.236800114	1.298672677	2.350384602	0.937834782	1.27718	-11.697536
2216	0.662342915	45.0844	0.188383559	1.327915262	2.296082455	0.850726474	1.27718	-10.697404
2217	0.971269215	44.0383	0.028748426	1.450295802	2.659913338	1.000017641	1.27718	-9.6972713
2218	0.691360045	50.6177	0	1.008977799	1.848462117	0.691360045	1.27718	-8.6971397
2219	0.686102236	44.4682	0.206888978	1.324463715	2.335636125	0.892991214	1.27718	-7.6970077
2220	0.873818604	43.9873	0.354184789	1.434383888	2.805109498	1.228003393	1.27718	-6.6968756
2221	1.024486339	44.57	0.031962295	1.453038251	2.691312022	1.056448634	1.27718	-5.6967435
2222	0.787015528	45.2348	0.354816466	1.338444877	2.608895237	1.141831994	1.27718	-4.6966119
2223	0.720523292	42.9094	0.390837733	1.374579141	2.619470731	1.111361025	1.27718	-3.6964798
2224	0.61813181	42.8081	0	1.352177992	2.132935865	0.61813181	1.27718	-2.6963477
2225	0.48453366	41.4743	0.029487416	0.402363037	1.03507166	0.514021076	1.27718	-1.6962157
2226	0.787633563	37.6142	0.082383569	0.586884025	1.637653599	0.870017132	1.27718	-0.69608378
2227	0.906823351	39.9836	0.015364116	1.022300021	2.185734713	0.922187468	1.27718	0.30404818
2228	0.810901033	41.4083	0.490034922	1.502547385	2.943177915	1.300935955	1.27718	1.3041801
2229	0.808059352	42.3514	0	1.143622166	2.17433902	0.808059352	1.27718	2.3043122
2230	0.877448021	40.6079	0	0.852936668	1.954982754	0.877448021	1.27718	3.3044441
2231	0.824713126	46.7435	0.337668221	1.021099359	2.321946968	1.162381347	1.27718	4.3045759
2232	0.852722081	48.7807	0.436377925	1.202380897	2.622995417	1.289100005	1.27718	5.304708
2233	0.65794379	50.6923	0.096784166	1.112779372	2.041924157	0.754727956	1.27718	6.3048401
2234	0.827052389	43.6804	0	1.236068426	2.233807286	0.827052389	1.27718	7.3049722
2235	0.738840686	45.0694	0	0.491208207	1.336314049	0.738840686	1.27718	8.3051043
2236	0.672973205	43.4927	0.216431697	1.339140381	2.352972061	0.889404901	1.27718	9.3052359
2237	0.784401814	44.9903	0.360527072	1.352146188	2.633628399	1.144928886	1.27718	10.305368
2238	0.772345907	46.2132	0.308922092	1.274631884	2.478462999	1.081267999	1.27718	11.3055
2239	0.718909499	44.3248	0.329211548	1.317402614	2.489537644	1.048121047	1.27718	12.305632
2240	1.020196293	45.1932	0	1.495004692	2.672841558	1.020196293	1.27718	13.305764
2241	0.714964708	47.2867	0	0.419699216	1.237191136	0.714964708	1.27718	14.305896
2242	0.95536849	51.0444	0.592836527	1.112089275	2.76971159	1.548205017	1.27718	15.306027
2243	1.555973751	44.8988	0.233087772	1.945455216	3.987664813	1.789061524	1.27718	16.30616
2244	0.689158969	44.237	0.364053395	1.338685945	2.519953574	1.053212364	1.27718	17.306292
2245	0.812252951	43.1479	0	1.165684815	2.161780485	0.812252951	1.27718	18.306423
2246	0.788783852	45.4254	0.331121843	1.363622871	2.613509842	1.119905695	1.27718	19.306557
2247	0.744910268	44.8356	0.333554042	1.281084896	2.482201609	1.07846431	1.27718	20.306688
2248	0.669538356	45.0808	0.187931142	1.320113212	2.292185382	0.857469498	1.27718	21.30682
2249	0.726174219	45.0952	0.305448192	1.264077982	2.418820608	1.031622411	1.27718	22.306952
2250	0.780583347	46.0962	0.348258671	1.227597557	2.476078556	1.128842017	1.27718	23.307083
2251	0.835349428	45.4265	0.146285239	1.778770097	2.911392649	0.981634667	1.27718	24.307215
2252	0.69592089	44.2269	0.186742026	1.263643242	2.264998325	0.882662916	1.27718	25.307348
2253	0.83083703	43.888	0.327295982	1.327755036	2.617387698	1.158133012	1.27718	26.30748
2254	0.706014268	43.4303	0.177413755	1.302619434	2.31210651	0.883428023	1.27718	27.307611
2255	1.097554058	42.048	0.000745908	1.688636342	2.952617948	1.098299966	1.27718	28.307743
2256	0.94329216	43.9461	0.295179232	1.233072217	2.615439792	1.238471391	1.27718	29.307875
2257	0.951124068	45.1845	0.000962773	1.191190077	2.315843662	0.95208684	1.27718	30.308008
2258	0.728176767	44.9406	0.197297883	1.256610478	2.298708485	0.92547465	1.27718	31.30814
2259	0.746092867	45.2496	0.211508864	1.243419488	2.320747386	0.95760173	1.27718	32.308273
2260	0.764567082	44.2403	0.24480209	1.263114313	2.392993731	1.009369172	1.27718	33.308403
2261	0.754692013	43.4489	0.197431958	1.299732158	2.377295746	0.952123971	1.27718	34.308537
2262	0.759560598	44.4812	0.245565959	1.134272359	2.254226955	1.005126557	1.27718	35.308666
2263	0.713720929	42.5235	0.150287507	1.19494942	2.209527881	0.864008436	1.27718	36.3088
2264	0.86324102	46.8708	0.351923932	1.191825255	2.526589477	1.215164952	2.28241	-35.700703
2265	0.675263137	54.7179	0	0.997745102	1.784741593	0.675263137	2.28241	-34.700573
2266	0.896451412	44.6604	0.341614912	1.374152487	2.74787862	1.238066323	2.28241	-33.700439
2267	0.719597595	44.0506	0.172043438	1.229307105	2.25073955	0.891641033	2.28241	-32.700306
2268	0.865426215	43.9769	0.217926928	1.267649995	2.484818033	1.083353143	2.28241	-31.700174
2269	0.843044481	41.3715	0	1.270948334	2.30690246	0.843044481	2.28241	-30.700043
2270	0.755366466	43.1148	0.212283133	1.313790161	2.420595382	0.967649598	2.28241	-29.699911
2271	0.721355551	43.779	0.193780209	1.234128039	2.2705831	0.915135761	2.28241	-28.69978
2272	0.75470219	43.8913	0.235542283	1.152316039	2.255214268	0.990244472	2.28241	-27.699648
2273	0.883818247	41.7147	0	0.691811714	1.7387333	0.883818247	2.28241	-26.699514
2274	0.713670978	43.3336	0.179325517	1.320300979	2.353110117	0.892996495	2.28241	-25.699383
2275	0.720900514	43.95	0.148768021	1.305953452	2.318196203	0.869668535	2.28241	-24.699251
2276	0.761981928	44.6682	0.224845045	1.311686954	2.424231947	0.986826973	2.28241	-23.69912
2277	0.785698455	44.9305	0.295742288	1.28919935	2.489592123	1.081440743	2.28241	-22.698988
2278	0.750949748	43.4013	0.405286279	1.376496277	2.665208215	1.156236027	2.28241	-21.698854
2279	0.730514953	43.0479	0.374426462	1.373231864	2.606604278	1.104941415	2.28241	-20.698723
2280	0.736101722	47.4156	0.312532233	1.188712165	2.343573779	1.048633955	2.28241	-19.698591
2281	0.724080048	46.1341	0.279296636	1.193395007	2.307644377	1.003376685	2.28241	-18.69846
2282	0.775129337	43.7375	0.027387058	0.427107938	1.348614065	0.802516396	2.28241	-17.698328
2283	0.868458897	44.3609	0.35162985	1.381874717	2.739836108	1.220088748	2.28241	-16.698196
2284	0.699624104	51.4354	0	0.987864092	1.832001755	0.699624104	2.28241	-15.698064
2285	0.976450554	44.9788	0.345347973	1.546717849	3.007507974	1.321798527	2.28241	-14.697931
2286	0.845056191	45.1909	0.310929285	1.443004075	2.725750033	1.155985476	2.28241	-13.6978
2287	0.805681106	44.9438	0.257933683	1.350999293	2.535995227	1.063614789	2.28241	-12.697667
2288	0.93862221	43.7486	0.031037388	1.418659026	2.539834698	0.969659598	2.28241	-11.697536
2289	0.761364732	44.3122	0.220663213	1.286236927	2.394887076	0.982027945	2.28241	-10.697404
2290	0.660613171	44.0717	0.161245256	1.312720721	2.253696144	0.821858427	2.28241	-9.6972713
2291	0.748242178	44.8805	0.348408956	1.306356972	2.526791483	1.096651134	2.28241	-8.6971397
2292	0.725778881	43.4807	0.339686303	1.349232607	2.544301075	1.065465184	2.28241	-7.6970077
2293	0.753150061	43.3724	0.325818836	1.336468942	2.546196305	1.078968897	2.28241	-6.6968756
2294	0.683872346	44.0701	0.194217653	1.333919081	2.331923087	0.878089999	2.28241	-5.6967435
2295	0.736396704	44.3148	0.324521812	1.301938733	2.488355232	1.060918516	2.28241	-4.6966119
2296	0.737030812	44.0775	0.384578505	1.3421318	2.596825593	1.121609317	2.28241	-3.6964798
2297	0.711402577	42.4767	0.215485463	1.373549924	2.41856901	0.926888041	2.28241	-2.6963477
2298	0.871575629	41.4197	0	0.466221667	1.490373136	0.871575629	2.28241	-1.6962157
2299	0.724186809	38.9283	0.230091718	0.940152077	2.061867872	0.954278527	2.28241	-0.69608378
2300	0.679989974	40.4832	0.019193698	0.38228752	1.197123114	0.699183672	2.28241	0.30404818
2301	0.932625392	40.4668	0	0.932892905	2.094056162	0.932625392	2.28241	1.3041801
2302	0.724647375	41.2969	0.15105011	1.039204261	2.045469778	0.875697485	2.28241	2.3043122
2303	0.62579226	40.0088	0.120166864	1.114812662	2.006374185	0.745959124	2.28241	3.3044441
2304	0.833832103	40.6026	0	1.189052843	2.225816992	0.833832103	2.28241	4.3045759
2305	0.814109262	48.4006	0.384150521	1.161030913	2.498670636	1.198259783	2.28241	5.304708
2306	0.801103993	47.1036	0.360610914	1.286103802	2.556498112	1.161714907	2.28241	6.3048401
2307	1.103409716	43.0607	0.041256279	1.659422548	3.023086709	1.144665995	2.28241	7.3049722
2308	0.688125098	44.3176	0.215044674	1.326381521	2.351357024	0.903169772	2.28241	8.3051043
2309	0.783073281	42.4318	0	1.194607392	2.139319812	0.783073281	2.28241	9.3052359
2310	0.71670529	44.3259	0.306288155	1.336582136	2.482684897	1.022993445	2.28241	10.305368
2311	0.930087796	43.6242	0	1.348588152	2.492296923	0.930087796	2.28241	11.3055
2312	0.717680777	43.6764	0.286491773	1.325106432	2.461145281	1.00417255	2.28241	12.305632
2313	0.670355807	44.2658	0.156790688	1.256224672	2.199475532	0.827146496	2.28241	13.305764
2314	0.859207966	45.8378	0.303204315	1.422780535	2.708893711	1.162412282	2.28241	14.305896
2315	1.101257787	43.4515	0.037905083	1.748024026	3.054457924	1.139162871	2.28241	15.306027
2316	1.044726636	43.3967	0.032081743	1.564591863	2.859312485	1.076808379	2.28241	16.30616
2317	0.67867006	43.9304	0.212380296	1.33228437	2.340945369	0.891050356	2.28241	17.306292
2318	0.980823051	44.0702	0.034836631	1.465409802	2.678200524	1.015659682	2.28241	18.306423
2319	0.687801679	44.6921	0.372049449	1.297684942	2.482453437	1.059851128	2.28241	19.306557
2320	0.665369986	42.8377	0.179559704	1.239419514	2.205302418	0.844929689	2.28241	20.306688
2321	0.772470363	43.9431	0.316137172	1.350765506	2.562442953	1.088607535	2.28241	21.30682
2322	0.606094675	45.0235	0.05465128	0.45196922	1.209521289	0.660745955	2.28241	22.306952
2323	0.736076538	43.9816	0.223511913	1.254663949	2.334486555	0.959588451	2.28241	23.307083
2324	0.827052975	44.916	0.305758603	1.254094731	2.510665785	1.132811577	2.28241	24.307215
2325	0.703979636	44.2079	0	0.425661778	1.243551682	0.703979636	2.28241	25.307348
2326	0.97608093	43.4988	0	1.289374124	2.504350976	0.97608093	2.28241	26.30748
2327	0.958538299	43.2808	0	1.284110482	2.458180728	0.958538299	2.28241	27.307611
2328	0.791251569	43.9414	0.23001313	1.199223766	2.343862156	1.021264699	2.28241	28.307743
2329	0.714078405	43.7886	0.180746382	1.310993473	2.329929346	0.894824787	2.28241	29.307875
2330	0.808858477	44.1444	0.324987795	1.304676562	2.563717203	1.133846272	2.28241	30.308008
2331	0.747128913	45.2216	0.209192565	1.292237443	2.366350084	0.956321478	2.28241	31.30814
2332	0.91951293	45.0295	0.376170036	1.275362035	2.702567213	1.295682966	2.28241	32.308273
2333	0.800038675	43.4037	0.315717055	1.39552953	2.635270405	1.115755731	2.28241	33.308403
2334	0.80642075	45.0251	0.340928735	1.249146931	2.514700426	1.147349485	2.28241	34.308537
2335	0.802083935	44.1223	0.289331845	1.310506963	2.52654554	1.09141578	2.28241	35.308666
2336	0.78641314	43.9272	0.228683871	1.21687346	2.35075971	1.015097011	2.28241	36.3088
2337	1.003383583	47.7922	0.371552345	1.5604437	3.069760997	1.374935927	3.28765	-35.700703
2338	0.919141828	49.2599	0.298698039	1.163391102	2.485708444	1.217839867	3.28765	-34.700573
2339	0.886536673	44.6427	0.277843485	1.336299837	2.630635389	1.164380158	3.28765	-33.700439
2340	0.71148495	44.0462	0.187352931	1.312346292	2.342926832	0.898837881	3.28765	-32.700306
2341	0.697219974	44.2131	0.175076122	1.301673302	2.306013204	0.872296096	3.28765	-31.700174
2342	0.687772268	42.7738	0.167664411	1.304802924	2.290392703	0.855436679	3.28765	-30.700043
2343	0.744997368	42.8179	0.192677681	1.268660533	2.343525784	0.937675048	3.28765	-29.699911
2344	1.028272543	41.6782	0.001347105	1.414372757	2.614851265	1.029619648	3.28765	-28.69978
2345	0.961911614	54.0183	0.275787256	1.566563892	2.967682083	1.237698869	3.28765	-27.699648
2346	0.744113919	43.1664	0.221710004	1.236102576	2.323841028	0.965823923	3.28765	-26.699514
2347	0.728151954	41.685	0.000647889	1.363709453	2.244009382	0.728799843	3.28765	-25.699383
2348	0.74013681	46.2462	0.018940022	1.052427877	2.02513334	0.759076832	3.28765	-24.699251
2349	0.780288611	44.5296	0.217589196	1.370207115	2.499744783	0.997877807	3.28765	-23.69912
2350	0.858240811	42.4798	0	1.229982964	2.266156572	0.858240811	3.28765	-22.698988
2351	0.851093292	45.7061	0.282347019	1.272448251	2.526349795	1.133440311	3.28765	-21.698854
2352	0.835648239	44.0143	0.277636217	1.3860199	2.629226037	1.113284456	3.28765	-20.698723
2353	0.892708079	45.2794	0.380611423	1.49346473	2.890746888	1.273319502	3.28765	-19.698591
2354	1.280359391	47.996	0.446033993	1.520271383	3.393795348	1.726393384	3.28765	-18.69846
2355	0.94958954	43.6112	0	0.828323031	1.942884302	0.94958954	3.28765	-17.698328
2356	1.039359822	47.1382	0.441418472	1.570341036	3.1926877	1.480778294	3.28765	-16.698196
2357	0.800610805	44.903	0.245214013	1.23223296	2.396811459	1.045824818	3.28765	-15.698064
2358	0.779706133	45.0198	0.273410586	1.303195391	2.480398211	1.053116719	3.28765	-14.697931
2359	0.879519382	45.5067	0.261087478	1.376595236	2.639188631	1.14060686	3.28765	-13.6978
2360	0.798646845	45.4763	0.317498347	1.28428577	2.514079815	1.116145192	3.28765	-12.697667
2361	0.764798584	45.2818	0.310042514	1.27233793	2.467666677	1.074841098	3.28765	-11.697536
2362	0.782737107	46.1871	0.355728805	1.318822642	2.582497107	1.138465912	3.28765	-10.697404
2363	0.743222863	44.9196	0.288233323	1.377508824	2.532012411	1.031456186	3.28765	-9.6972713
2364	0.665192347	44.2113	0.200650016	1.327063363	2.311812098	0.865842363	3.28765	-8.6971397
2365	0.70106872	43.6236	0.322553216	1.35009516	2.498193424	1.023621937	3.28765	-7.6970077
2366	0.874325455	43.9758	0.010474014	1.31837359	2.366765821	0.884799469	3.28765	-6.6968756
2367	0.77756239	44.326	0.270116469	1.287905423	2.469525362	1.047678859	3.28765	-5.6967435
2368	0.84652576	43.8232	0.304334035	1.348472403	2.625060603	1.150859795	3.28765	-4.6966119
2369	0.676317768	43.9676	0.214664036	1.329436411	2.341910432	0.890981803	3.28765	-3.6964798
2370	1.026720083	42.7906	0	1.537978645	2.790427092	1.026720083	3.28765	-2.6963477
2371	0.716592517	40.3943	0.15454733	0.742918414	1.772631558	0.871139846	3.28765	-1.6962157
2372	0.828801252	41.9333	0.231617912	1.253495813	2.434977087	1.060419164	3.28765	-0.69608378
2373	0.637789067	39.7313	0.12056381	1.268472066	2.183252872	0.758352877	3.28765	0.30404818
2374	0.874487733	41.1429	0.024205746	1.018348808	2.139139108	0.898693479	3.28765	1.3041801
2375	0.839171937	39.9879	0	0.426914063	1.433020473	0.839171937	3.28765	2.3043122
2376	0.862871971	40.6254	0	0.966871929	2.040119695	0.862871971	3.28765	3.3044441
2377	0.836042639	40.4993	0.245038987	0.807643307	2.04142295	1.081081626	3.28765	4.3045759
2378	0.618641022	43.3906	0.066333952	0.451305754	1.259978409	0.684974974	3.28765	5.304708
2379	0.811426704	46.9154	0.284535382	1.279104429	2.494528518	1.095962085	3.28765	6.3048401
2380	0.73827784	45.0601	0.310206306	1.321123315	2.476970955	1.048484146	3.28765	7.3049722
2381	0.900308373	44.3983	0	1.32322393	2.385023143	0.900308373	3.28765	8.3051043
2382	0.771455567	45.5158	0.328210461	1.464601596	2.689614062	1.099666028	3.28765	9.3052359
2383	0.778746779	44.5379	0.326915096	1.362918758	2.585582531	1.105661874	3.28765	10.305368
2384	0.934411594	44.3875	0	1.342086957	2.452017391	0.934411594	3.28765	11.3055
2385	0.812939742	46.0373	0.282800435	1.376413725	2.59370905	1.095740177	3.28765	12.305632
2386	0.81294772	45.748	0.343810545	1.336549475	2.617724855	1.156758265	3.28765	13.305764
2387	0.748072637	46.1124	0.261919792	1.25752018	2.374542285	1.009992429	3.28765	14.305896
2388	0.796178095	45.2588	0.15018367	1.778019487	2.883659207	0.946361765	3.28765	15.306027
2389	0.673150862	43.4363	0.231018606	1.35188073	2.371444223	0.904169467	3.28765	16.30616
2390	0.894193255	43.5476	0	1.285131793	2.363805897	0.894193255	3.28765	17.306292
2391	0.71578708	45.3148	0.268044279	1.290147078	2.387109011	0.983831359	3.28765	18.306423
2392	0.829429005	43.0266	0	1.301280406	2.308822177	0.829429005	3.28765	19.306557
2393	0.721938281	45.3131	0.236391822	1.336623551	2.409000662	0.958330104	3.28765	20.306688
2394	0.752654372	44.0424	0.334828384	1.314578286	2.529690535	1.087482756	3.28765	21.30682
2395	0.52722312	46.9224	0.101803238	0.988517262	1.741088925	0.629026358	3.28765	22.306952
2396	0.979210796	60.1328	0.313706887	1.523565207	2.952673246	1.292917683	3.28765	23.307083
2397	0.698034239	44.5551	0.190420122	1.214595382	2.214366933	0.888454361	3.28765	24.307215
2398	0.866581724	43.5301	0.331287871	1.281859787	2.613648968	1.197869595	3.28765	25.307348
2399	0.717323033	43.2097	0.19009023	1.31028451	2.343324857	0.907413263	3.28765	26.30748
2400	0.771211175	43.885	0.218488522	1.187412384	2.294061857	0.989699698	3.28765	27.307611
2401	0.746744129	45.6414	0.202712529	1.324788444	2.395274698	0.949456658	3.28765	28.307743
2402	0.795702645	44.6313	0.236259906	1.095370577	2.239572218	1.031962552	3.28765	29.307875
2403	0.871994501	45.3467	0.308171707	1.282804299	2.587762643	1.180166208	3.28765	30.308008
2404	0.961402535	42.2314	0.119936439	1.093666393	2.348612282	1.081338974	3.28765	31.30814
2405	0.741474514	44.235	0.208440157	1.407855118	2.486400906	0.949914672	3.28765	32.308273
2406	0.878762682	43.9227	0.416591705	1.486682469	2.925883471	1.295354387	3.28765	33.308403
2407	0.875941758	50.5042	0.015864198	1.032284927	2.112568541	0.891805956	3.28765	34.308537
2408	0.674627011	49.409	0.149792844	1.046368419	1.988458671	0.824419855	3.28765	35.308666
2409	0.748888274	43.0244	0.198341451	1.291508527	2.371980909	0.947229724	3.28765	36.3088
2410	0.909327474	44.5615	0.234063894	1.517288996	2.80804736	1.143391368	4.29289	-35.700703
2411	0.884025454	43.1262	0	0.710847804	1.719160751	0.884025454	4.29289	-34.700573
2412	0.900507641	50.7575	0.296420615	1.163003344	2.466910442	1.196928256	4.29289	-33.700439
2413	0.760903247	45.4617	0.289738471	1.273115628	2.436270289	1.050641718	4.29289	-32.700306
2414	0.92772891	42.4637	0	0.943358387	2.012733391	0.92772891	4.29289	-31.700174
2415	0.947477336	42.7688	0.025635501	1.307718022	2.489240535	0.973112837	4.29289	-30.700043
2416	0.737956406	43.0825	0.205617193	1.3164597	2.386139143	0.943573599	4.29289	-29.699911
2417	0.784950289	41.9648	0.206897261	1.213884749	2.351955023	0.99184755	4.29289	-28.69978
2418	0.57383202	42.9829	0.111165748	1.59162456	2.412611831	0.684997767	4.29289	-27.699648
2419	0.725960093	43.1508	0.214243633	1.27757587	2.34424338	0.940203725	4.29289	-26.699514
2420	0.765056872	43.1251	0.239978083	1.36257416	2.491981257	1.005034954	4.29289	-25.699383
2421	0.73600935	43.8737	0.181565818	1.336728788	2.384888018	0.917575168	4.29289	-24.699251
2422	0.788916996	42.5349	0.124344917	1.135430944	2.18886862	0.913261912	4.29289	-23.69912
